,Unnamed: 0,song_popularity,song_duration_ms,acousticness,danceability,energy,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
18043,18043,83.0,185586.0,0.0046,0.496,0.863,9.0,0.639,4.153,1.0,0.0381,110.018,4.0,0.243
18044,18044,64.0,197533.0,0.0215,0.618,0.904,0.0,0.086,5.691,1.0,0.0298,103.968,4.0,0.768
18045,18045,55.0,182786.0,0.00447,0.619,0.786,11.0,0.103,4.678,0.0,0.0709,142.086,4.0,0.489
18046,18046,51.0,214746.0,0.0484,0.631,0.696,7.0,0.0903,8.352,1.0,0.0311,134.542,4.0,0.84
18047,18047,56.0,156456.0,0.000128,0.505,0.844,9.0,0.128,5.242,1.0,0.0282,129.956,4.0,0.24
18048,18048,56.0,194906.0,0.0876,0.565,0.87,2.0,0.118,5.299,1.0,0.189,96.006,4.0,0.363
18049,18049,63.0,162986.0,2.14e-05,0.491,0.793,0.0,0.426,4.441,1.0,0.0321,128.035,4.0,0.505
18050,18050,17.0,195173.0,0.141,0.638,0.837,10.0,0.285,5.366,0.0,0.0771,95.023,4.0,0.619
18051,18051,43.0,176893.0,0.000469,0.394,0.764,7.0,0.526,5.413,1.0,0.124,146.981,4.0,0.561
18052,18052,49.0,252453.0,0.396,0.41,0.555,7.0,0.0568,11.696,0.0,0.0408,78.482,4.0,0.218
18053,18053,39.0,234653.0,0.165,0.457,0.83,1.0,0.356,9.494,1.0,0.0466,80.015,4.0,0.0903
18054,18054,48.0,161906.0,0.00286,0.639,0.813,7.0,0.0678,9.194,1.0,0.0303,134.979,4.0,0.81
18055,18055,58.0,128413.0,0.313,0.475,0.789,5.0,0.104,8.893,0.0,0.0578,137.984,4.0,0.63
18056,18056,34.0,57732.0,0.627,0.433,0.897,0.0,0.251,10.479,0.0,0.0429,105.002,4.0,0.798
18057,18057,0.0,231814.0,0.5579999999999999,0.316,0.54,7.0,0.0935,16.508,1.0,0.0482,133.736,4.0,0.0679
18058,18058,53.0,294360.0,0.00232,0.506,0.848,9.0,0.543,13.287,0.0,0.0315,144.993,4.0,0.338
18059,18059,0.0,159444.0,0.000269,0.442,0.939,8.0,0.109,4.833,1.0,0.0633,144.032,4.0,0.0691
18060,18060,37.0,26186.0,0.196,0.365,0.275,9.0,0.065,13.654,1.0,0.0738,84.388,4.0,0.0846
18061,18061,30.0,98464.0,1.03e-05,0.505,0.959,7.0,0.103,4.66,1.0,0.0432,77.014,4.0,0.396
18062,18062,38.0,192787.0,0.0102,0.564,0.623,4.0,0.144,11.911,0.0,0.0456,90.022,4.0,0.211
18063,18063,50.0,215346.0,0.00148,0.449,0.663,2.0,0.106,10.675,1.0,0.0303,82.994,4.0,0.202
18064,18064,33.0,65533.0,0.314,0.5529999999999999,0.833,11.0,0.237,9.427,0.0,0.0812,99.928,1.0,0.0366
18065,18065,16.0,194506.0,0.00277,0.295,0.821,7.0,0.0662,11.996,1.0,0.0585,129.983,4.0,0.158
18066,18066,0.0,177813.0,0.00886,0.547,0.554,11.0,0.11,10.999,0.0,0.0426,141.987,4.0,0.376
18067,18067,34.0,138424.0,0.8270000000000001,0.643,0.381,2.0,0.112,17.653,1.0,0.0341,119.977,4.0,0.192
18068,18068,55.0,194351.0,0.0743,0.505,0.774,8.0,0.37,8.805,1.0,0.0434,99.988,4.0,0.0381
18069,18069,32.0,147426.0,0.355,0.143,0.356,10.0,0.171,14.259,0.0,0.0345,170.217,4.0,0.102
18070,18070,40.0,50573.0,0.6729999999999999,0.708,0.552,0.0,0.132,13.745,0.0,0.0502,140.127,4.0,0.648
18071,18071,30.0,213373.0,0.00793,0.5,0.869,2.0,0.0951,9.091,1.0,0.0473,145.203,4.0,0.576
18072,18072,27.0,98333.0,0.0864,0.483,0.878,9.0,0.09,10.836,1.0,0.0833,94.971,4.0,0.366
18073,18073,16.0,164480.0,0.0761,0.5770000000000001,0.772,2.0,0.299,11.97,1.0,0.0476,125.023,4.0,0.435
18074,18074,15.0,132653.0,0.00693,0.597,0.606,10.0,0.0944,12.254,0.0,0.04,95.024,4.0,0.464
18075,18075,37.0,128453.0,0.43,0.48,0.676,5.0,0.114,12.276,1.0,0.0603,60.07,4.0,0.159
18076,18076,29.0,125906.0,0.6759999999999999,0.713,0.478,0.0,0.116,15.842,1.0,0.0755,108.86,4.0,0.124
18077,18077,1.0,276706.0,0.0209,0.239,0.697,4.0,0.13,12.747,1.0,0.0617,96.022,3.0,0.187
18078,18078,33.0,271493.0,0.106,0.624,0.787,2.0,0.13,11.531,1.0,0.0311,140.014,4.0,0.26
18079,18079,36.0,235586.0,0.0262,0.579,0.713,9.0,0.0887,14.359,1.0,0.0491,93.11,4.0,0.23
18080,18080,27.0,127520.0,0.359,0.336,0.673,7.0,0.131,11.748,0.0,0.0741,170.035,3.0,0.265
18081,18081,42.0,246513.0,0.7240000000000001,0.422,0.575,2.0,0.471,14.307,0.0,0.15,106.352,3.0,0.0997
18082,18082,69.0,199938.0,0.0904,0.912,0.716,10.0,0.0491,4.141,0.0,0.0697,94.981,4.0,0.377
18083,18083,65.0,179120.0,0.189,0.7340000000000001,0.808,3.0,0.315,6.448,0.0,0.106,114.764,4.0,0.805
18084,18084,81.0,207626.0,0.0223,0.638,0.699,1.0,0.0917,5.54,0.0,0.384,92.939,4.0,0.66
18085,18085,81.0,173026.0,0.101,0.768,0.864,11.0,0.162,6.145,1.0,0.0324,110.008,4.0,0.891
18086,18086,67.0,213066.0,0.0109,0.6459999999999999,0.923,9.0,0.746,3.108,1.0,0.169,153.659,4.0,0.74
18087,18087,80.0,168000.0,0.0122,0.439,0.891,0.0,0.547,4.764,1.0,0.057,148.599,4.0,0.695
18088,18088,76.0,263826.0,0.00373,0.862,0.608,7.0,0.0856,4.762,1.0,0.0402,120.002,4.0,0.836
18089,18089,50.0,201253.0,0.0118,0.722,0.76,9.0,0.294,4.459,1.0,0.0478,128.018,4.0,0.627
18090,18090,76.0,202613.0,0.00379,0.7509999999999999,0.783,4.0,0.036,3.724,1.0,0.0859,119.975,4.0,0.816
18091,18091,71.0,254466.0,0.0023,0.978,0.787,2.0,0.102,2.79,1.0,0.0394,116.006,4.0,0.597
18092,18092,68.0,241933.0,0.0337,0.8220000000000001,0.753,1.0,0.218,4.499,0.0,0.0332,118.982,4.0,0.709
18093,18093,9.0,217142.0,0.0145,0.8859999999999999,0.78,10.0,0.0453,10.78,0.0,0.102,124.778,4.0,0.6
18094,18094,69.0,216893.0,0.00676,0.435,0.837,3.0,0.117,8.126,1.0,0.449,124.913,4.0,0.778
18095,18095,83.0,269666.0,0.00801,0.856,0.609,0.0,0.0344,7.223,1.0,0.0824,114.988,4.0,0.928
18096,18096,74.0,193466.0,0.283,0.865,0.73,6.0,0.0753,2.813,0.0,0.373,90.096,4.0,0.808
18097,18097,77.0,236093.0,0.00496,0.733,0.899,0.0,0.372,4.237,1.0,0.143,127.086,4.0,0.76
18098,18098,61.0,199480.0,0.1,0.7070000000000001,0.861,7.0,0.191,4.225,1.0,0.316,130.021,4.0,0.795
18099,18099,73.0,235613.0,0.0619,0.7809999999999999,0.526,6.0,0.0457,6.985,0.0,0.293,94.992,4.0,0.662
18100,18100,32.0,246466.0,0.191,0.7559999999999999,0.77,1.0,0.178,3.502,1.0,0.0343,119.961,4.0,0.73
18101,18101,75.0,235213.0,0.0588,0.7190000000000001,0.967,0.0,0.206,2.435,1.0,0.0552,79.505,4.0,0.964
18102,18102,68.0,210626.0,0.135,0.747,0.716,11.0,0.251,2.457,0.0,0.075,125.008,4.0,0.751
18103,18103,76.0,268360.0,0.00832,0.64,0.864,7.0,0.123,6.576,1.0,0.0315,102.026,4.0,0.7
18104,18104,31.0,267306.0,0.00217,0.523,0.954,1.0,0.284,4.885,0.0,0.0788,84.921,4.0,0.573
18105,18105,47.0,247840.0,0.0152,0.708,0.681,1.0,0.0373,11.226,1.0,0.0422,111.574,4.0,0.814
18106,18106,66.0,263914.0,0.0512,0.946,0.772,4.0,0.0612,7.537,0.0,0.121,116.972,4.0,0.743
18107,18107,41.0,207733.0,0.00134,0.715,0.853,11.0,0.091,3.242,1.0,0.0374,126.012,4.0,0.672
18108,18108,63.0,232466.0,0.117,0.478,0.569,10.0,0.248,6.764,0.0,0.148,95.988,4.0,0.259
18109,18109,79.0,267080.0,0.0336,0.835,0.669,6.0,0.0535,5.582,0.0,0.0643,122.668,4.0,0.542
18110,18110,60.0,224960.0,0.025,0.735,0.873,10.0,0.265,3.493,0.0,0.0402,108.021,4.0,0.586
18111,18111,73.0,199906.0,0.344,0.918,0.918,10.0,0.0243,2.218,0.0,0.0954,110.024,4.0,0.882
18112,18112,69.0,202626.0,0.0654,0.7170000000000001,0.618,1.0,0.0978,4.238,1.0,0.0325,121.225,4.0,0.786
18113,18113,70.0,234653.0,0.00446,0.7909999999999999,0.754,0.0,0.163,3.729,1.0,0.0569,125.014,4.0,0.425
18114,18114,73.0,257360.0,0.00456,0.867,0.517,11.0,0.0864,13.222,0.0,0.0875,133.148,4.0,0.866
18115,18115,71.0,199693.0,0.0746,0.755,0.832,2.0,0.291,2.741,0.0,0.116,120.032,4.0,0.735
18116,18116,70.0,298773.0,0.4970000000000001,0.851,0.849,1.0,0.116,3.383,0.0,0.0828,120.014,4.0,0.844
18117,18117,67.0,242200.0,0.05,0.813,0.977,10.0,0.147,6.078,0.0,0.0476,114.316,4.0,0.842
18118,18118,78.0,231400.0,0.0928,0.918,0.609,10.0,0.139,5.64,0.0,0.0791,128.008,4.0,0.304
18119,18119,66.0,316813.0,0.00379,0.737,0.88,6.0,0.417,6.449,1.0,0.0433,115.998,4.0,0.329
18120,18120,61.0,257560.0,0.184,0.619,0.539,0.0,0.288,6.9,1.0,0.387,145.618,0.0,0.424
18121,18121,70.0,200013.0,0.269,0.72,0.861,11.0,0.601,4.339,1.0,0.209,126.991,4.0,0.669
18122,18122,77.0,311866.0,0.00728,0.625,0.726,10.0,0.318,7.731,0.0,0.155,103.98,4.0,0.483
18123,18123,70.0,294573.0,0.00305,0.6970000000000001,0.921,0.0,0.0831,3.75,1.0,0.0391,118.99,4.0,0.721
18124,18124,70.0,266066.0,0.187,0.8809999999999999,0.622,1.0,0.103,4.149,1.0,0.215,91.989,4.0,0.633
18125,18125,66.0,212280.0,0.00101,0.735,0.826,1.0,0.197,4.902,1.0,0.0349,132.964,4.0,0.74
18126,18126,28.0,226612.0,0.644,0.792,0.678,6.0,0.125,8.245,0.0,0.0636,102.988,4.0,0.963
18127,18127,59.0,187814.0,0.564,0.8059999999999999,0.813,4.0,0.105,5.868,0.0,0.158,93.88,4.0,0.943
18128,18128,63.0,231618.0,0.0181,0.503,0.592,5.0,0.169,5.923,0.0,0.444,201.85,4.0,0.344
18129,18129,58.0,221228.0,0.107,0.8009999999999999,0.623,0.0,0.0853,7.861,1.0,0.0982,104.985,4.0,0.801
18130,18130,56.0,174000.0,0.0404,0.428,0.904,5.0,0.0754,4.189,1.0,0.261,199.869,4.0,0.834
18131,18131,47.0,226881.0,0.0674,0.777,0.752,2.0,0.303,4.851,1.0,0.0738,102.973,4.0,0.458
18132,18132,46.0,211832.0,0.0697,0.785,0.777,7.0,0.155,6.211,1.0,0.248,96.88,4.0,0.396
18133,18133,42.0,210471.0,0.509,0.8540000000000001,0.539,2.0,0.115,6.647,1.0,0.0443,120.03,4.0,0.83
18134,18134,50.0,190440.0,0.0848,0.838,0.61,8.0,0.132,4.745,1.0,0.119,124.984,4.0,0.448
18135,18135,54.0,188362.0,0.491,0.8320000000000001,0.648,11.0,0.108,5.982,1.0,0.239,93.084,4.0,0.962
18136,18136,50.0,218866.0,0.601,0.639,0.497,9.0,0.102,11.174,1.0,0.101,203.87,4.0,0.88
18137,18137,64.0,214386.0,0.206,0.768,0.841,8.0,0.224,4.742,1.0,0.166,101.994,4.0,0.769
18138,18138,62.0,197922.0,0.0106,0.944,0.559,11.0,0.0775,7.706,0.0,0.064,107.992,4.0,0.705
18139,18139,31.0,238906.0,0.133,0.8959999999999999,0.767,9.0,0.098,3.784,1.0,0.0715,110.034,4.0,0.747
18140,18140,28.0,268840.0,0.284,0.73,0.664,0.0,0.0499,9.069,1.0,0.0374,94.014,4.0,0.681
18141,18141,26.0,187348.0,0.0143,0.747,0.705,7.0,0.302,5.377,1.0,0.0446,104.978,4.0,0.25
18142,18142,34.0,256574.0,0.615,0.491,0.851,9.0,0.0958,4.335,1.0,0.381,85.697,4.0,0.61
18143,18143,59.0,216242.0,0.146,0.644,0.748,9.0,0.203,5.862,0.0,0.0349,100.037,4.0,0.901
18144,18144,41.0,199680.0,0.0531,0.871,0.742,5.0,0.608,7.051,1.0,0.241,124.94,4.0,0.823
18145,18145,30.0,210853.0,0.0451,0.8809999999999999,0.567,7.0,0.0992,5.652,1.0,0.209,112.149,4.0,0.456
18146,18146,25.0,284720.0,0.505,0.931,0.746,7.0,0.063,6.779,1.0,0.232,103.583,4.0,0.927
18147,18147,23.0,1799346.0,0.468,0.737,0.849,0.0,0.0862,5.587,0.0,0.0688,98.162,4.0,0.686
18148,18148,18.0,615906.0,0.157,0.8340000000000001,0.803,5.0,0.167,5.551,0.0,0.205,101.368,4.0,0.825
18149,18149,57.0,245182.0,0.0062,0.754,0.524,2.0,0.268,13.453,1.0,0.0481,105.062,4.0,0.4
18150,18150,31.0,225933.0,0.148,0.7709999999999999,0.735,5.0,0.288,9.162,0.0,0.116,119.983,4.0,0.385
18151,18151,28.0,240817.0,0.161,0.7290000000000001,0.888,11.0,0.358,5.159,0.0,0.085,119.998,4.0,0.548
18152,18152,43.0,206080.0,0.147,0.782,0.827,11.0,0.0813,4.42,0.0,0.043,100.981,4.0,0.629
18153,18153,24.0,229586.0,0.121,0.7390000000000001,0.638,2.0,0.224,5.286,1.0,0.307,95.926,4.0,0.641
18154,18154,31.0,258000.0,0.0753,0.772,0.859,10.0,0.0718,6.396,0.0,0.0896,105.962,4.0,0.51
18155,18155,24.0,255634.0,0.282,0.816,0.874,3.0,0.113,3.05,1.0,0.251,96.005,4.0,0.871
18156,18156,44.0,258106.0,0.0143,0.7,0.684,1.0,0.073,6.393,1.0,0.0725,95.169,4.0,0.48
18157,18157,27.0,265440.0,0.22,0.615,0.723,0.0,0.082,4.808,1.0,0.404,97.998,4.0,0.941
18158,18158,72.0,185000.0,0.0262,0.7859999999999999,0.327,2.0,0.101,9.889,1.0,0.528,158.019,4.0,0.194
18159,18159,72.0,161128.0,0.221,0.688,0.642,4.0,0.2,5.567,0.0,0.321,160.319,4.0,0.341
18160,18160,75.0,165106.0,0.113,0.598,0.891,9.0,0.168,3.458,0.0,0.262,202.039,4.0,0.942
18161,18161,60.0,193471.0,0.0195,0.6940000000000001,0.824,8.0,0.327,6.306,0.0,0.161,123.014,4.0,0.202
18162,18162,77.0,205250.0,0.0162,0.7170000000000001,0.872,11.0,0.205,3.279,1.0,0.0357,120.026,4.0,0.61
18163,18163,69.0,172933.0,0.128,0.743,0.529,7.0,0.181,6.187,0.0,0.0505,102.048,4.0,0.438
18164,18164,72.0,238666.0,0.0938,0.675,0.849,0.0,0.121,3.841,1.0,0.0675,100.111,4.0,0.681
18165,18165,42.0,395899.0,0.00542,0.728,0.943,10.0,0.314,5.592,0.0,0.0497,123.027,4.0,0.39
18166,18166,23.0,179876.0,0.0641,0.7040000000000001,0.718,4.0,0.22,5.478,0.0,0.0496,126.021,4.0,0.37
18167,18167,76.0,160183.0,0.0267,0.626,0.8,1.0,0.0623,3.988,0.0,0.035,127.966,4.0,0.258
18168,18168,62.0,231082.0,0.0216,0.61,0.621,11.0,0.119,8.159,0.0,0.0779,115.975,4.0,0.0824
18169,18169,64.0,184013.0,0.129,0.779,0.763,7.0,0.244,6.539,0.0,0.0464,123.012,4.0,0.503
18170,18170,94.0,238173.0,0.0104,0.588,0.67,0.0,0.338,6.439,1.0,0.0473,118.159,4.0,0.505
18171,18171,85.0,198946.0,0.1369999999999999,0.703,0.66,10.0,0.192,5.119,0.0,0.123,95.031,4.0,0.79
18172,18172,82.0,218250.0,0.0348,0.732,0.922,6.0,0.146,1.829,0.0,0.0975,120.033,4.0,0.589
18173,18173,51.0,165523.0,0.307,0.784,0.712,6.0,0.0698,6.488,0.0,0.0688,107.973,4.0,0.713
18174,18174,84.0,218295.0,0.135,0.5479999999999999,0.839,6.0,0.102,2.371,1.0,0.0644,98.932,4.0,0.314
18175,18175,68.0,211974.0,0.0696,0.598,0.822,1.0,0.372,4.791,1.0,0.0451,125.056,4.0,0.268
18176,18176,70.0,192731.0,0.0308,0.518,0.724,8.0,0.116,6.327,1.0,0.0839,121.884,4.0,0.334
18177,18177,93.0,201287.0,0.286,0.672,0.735,5.0,0.242,4.733,1.0,0.0457,115.741,4.0,0.754
18178,18178,68.0,165000.0,0.162,0.518,0.899,10.0,0.191,3.314,1.0,0.0771,128.032,4.0,0.488
18179,18179,80.0,204022.0,0.0784,0.725,0.834,5.0,0.0834,3.913,0.0,0.037,120.026,4.0,0.859
18180,18180,78.0,229412.0,0.086,0.6829999999999999,0.562,0.0,0.12,10.315,0.0,0.0605,98.027,4.0,0.149
18181,18181,88.0,193320.0,0.3,0.688,0.688,3.0,0.0982,5.84,1.0,0.0357,114.011,4.0,0.451
18182,18182,91.0,195419.0,0.0776,0.643,0.904,0.0,0.189,3.694,1.0,0.0739,103.028,4.0,0.481
18183,18183,54.0,267152.0,0.0447,0.845,0.744,10.0,0.13,9.539,1.0,0.0567,126.0,4.0,0.694
18184,18184,49.0,201463.0,0.0346,0.8909999999999999,0.892,9.0,0.332,2.838,0.0,0.196,122.995,4.0,0.711
18185,18185,94.0,222653.0,0.0441,0.737,0.636,11.0,0.35,4.546,0.0,0.0437,105.005,4.0,0.565
18186,18186,45.0,168770.0,0.177,0.825,0.715,4.0,0.42,7.042,0.0,0.125,124.931,4.0,0.42
18187,18187,49.0,156000.0,0.175,0.768,0.632,8.0,0.153,7.478,1.0,0.0322,119.981,4.0,0.639
18188,18188,38.0,161463.0,0.127,0.732,0.52,2.0,0.139,6.684,0.0,0.0376,119.979,4.0,0.339
18189,18189,59.0,242213.0,0.0068099999999999,0.775,0.66,0.0,0.22,7.929,0.0,0.0444,126.022,4.0,0.425
18190,18190,58.0,189092.0,0.0714,0.598,0.893,2.0,0.146,3.072,1.0,0.0319,120.972,4.0,0.485
18191,18191,73.0,225587.0,0.134,0.529,0.817,9.0,0.0905,4.05,0.0,0.052,77.053,4.0,0.299
18192,18192,64.0,211193.0,0.0279,0.759,0.715,11.0,0.0733,7.529,0.0,0.0337,120.028,4.0,0.444
18193,18193,52.0,244726.0,0.118,0.664,0.843,6.0,0.152,5.716,0.0,0.0427,121.984,4.0,0.278
18194,18194,10.0,158170.0,0.32,0.799,0.772,8.0,0.167,4.625,1.0,0.063,122.989,4.0,0.427
18195,18195,64.0,207306.0,0.11,0.706,0.674,9.0,0.0784,6.977,1.0,0.0337,113.956,4.0,0.545
18196,18196,18.0,263755.0,0.032,0.429,0.774,5.0,0.37,8.846,0.0,0.0493,119.975,4.0,0.0671
18197,18197,70.0,191379.0,0.112,0.483,0.787,8.0,0.257,5.244,1.0,0.102,122.058,4.0,0.58
18198,18198,51.0,268292.0,0.322,0.763,0.538,0.0,0.118,8.865,0.0,0.0366,122.986,4.0,0.069
18199,18199,44.0,180820.0,0.0645,0.608,0.755,0.0,0.155,4.197,1.0,0.0478,128.038,4.0,0.663
18200,18200,40.0,379795.0,0.0443,0.807,0.872,1.0,0.208,6.412,0.0,0.0728,121.995,4.0,0.297
18201,18201,57.0,206065.0,0.172,0.748,0.704,0.0,0.369,6.718,0.0,0.0951,122.039,4.0,0.466
18202,18202,51.0,330920.0,0.0132,0.807,0.778,0.0,0.109,5.485,1.0,0.0399,120.001,4.0,0.788
18203,18203,60.0,192026.0,0.00255,0.727,0.75,1.0,0.116,6.221,1.0,0.0392,124.98,4.0,0.354
18204,18204,69.0,195784.0,0.106,0.706,0.847,10.0,0.137,4.405,0.0,0.0709,124.906,4.0,0.592
18205,18205,55.0,182090.0,0.00952,0.754,0.791,10.0,0.311,4.14,0.0,0.0411,122.029,4.0,0.72
18206,18206,80.0,185620.0,0.0997,0.5710000000000001,0.937,2.0,0.125,2.682,0.0,0.0336,125.027,4.0,0.512
18207,18207,63.0,162033.0,0.0987,0.585,0.87,7.0,0.104,4.08,0.0,0.0469,123.958,4.0,0.305
18208,18208,60.0,209898.0,0.0455,0.825,0.729,6.0,0.131,7.29,1.0,0.0456,119.998,4.0,0.326
18209,18209,61.0,194931.0,0.0258,0.838,0.654,10.0,0.0466,6.319,1.0,0.0432,124.983,4.0,0.636
18210,18210,93.0,215759.0,0.374,0.747,0.834,3.0,0.0586,2.867,0.0,0.045,128.005,4.0,0.687
18211,18211,54.0,214914.0,0.0926,0.813,0.759,7.0,0.0926,4.905,0.0,0.0626,123.958,4.0,0.225
18212,18212,18.0,173182.0,0.062,0.7959999999999999,0.627,0.0,0.0934,5.928,1.0,0.246,114.989,4.0,0.555
18213,18213,60.0,198001.0,0.5479999999999999,0.828,0.56,0.0,0.15,6.685,1.0,0.0327,122.054,4.0,0.872
18214,18214,54.0,223500.0,0.0298,0.769,0.696,1.0,0.0798,8.459,1.0,0.0322,119.978,4.0,0.498
18215,18215,41.0,251147.0,0.0274,0.625,0.833,7.0,0.264,5.389,0.0,0.0347,126.013,4.0,0.581
18216,18216,52.0,215447.0,0.0053799999999999,0.68,0.721,7.0,0.0679,6.21,1.0,0.0355,122.0,4.0,0.267
18217,18217,49.0,208586.0,0.0546,0.7020000000000001,0.862,1.0,0.0995,3.941,0.0,0.0333,108.006,4.0,0.711
18218,18218,58.0,216167.0,0.012,0.638,0.889,10.0,0.321,4.625,0.0,0.0377,125.04,4.0,0.62
18219,18219,48.0,212438.0,0.000458,0.804,0.657,0.0,0.189,6.021,1.0,0.0385,123.013,4.0,0.36
18220,18220,23.0,203000.0,0.0306,0.6409999999999999,0.731,5.0,0.258,4.96,0.0,0.0339,123.048,4.0,0.505
18221,18221,62.0,191181.0,0.0374,0.6809999999999999,0.9,0.0,0.0816,5.595,1.0,0.0739,123.001,4.0,0.457
18222,18222,59.0,210221.0,0.18,0.657,0.711,0.0,0.138,4.909,1.0,0.155,121.983,4.0,0.311
18223,18223,56.0,310828.0,0.0016699999999999,0.792,0.744,10.0,0.0752,5.696,0.0,0.0666,124.002,4.0,0.587
18224,18224,63.0,266365.0,0.00137,0.311,0.857,11.0,0.307,8.332,0.0,0.0396,119.96,4.0,0.358
18225,18225,52.0,308412.0,0.0418,0.693,0.978,7.0,0.4,3.821,0.0,0.123,122.992,4.0,0.503
18226,18226,62.0,186465.0,0.0011,0.71,0.875,1.0,0.205,10.135,0.0,0.0376,116.018,4.0,0.357
18227,18227,66.0,234146.0,0.00157,0.71,0.951,4.0,0.112,4.694,1.0,0.131,122.99,4.0,0.532
18228,18228,75.0,199199.0,0.1369999999999999,0.8290000000000001,0.819,2.0,0.282,3.43,0.0,0.131,123.944,4.0,0.35
18229,18229,55.0,204813.0,0.0114,0.71,0.933,5.0,0.219,3.502,0.0,0.071,123.959,4.0,0.593
18230,18230,71.0,167079.0,0.322,0.518,0.842,10.0,0.101,1.816,1.0,0.0828,125.854,4.0,0.375
18231,18231,69.0,256874.0,0.009,0.7040000000000001,0.989,8.0,0.0814,5.079,1.0,0.073,127.992,4.0,0.123
18232,18232,64.0,159010.0,0.0701,0.7909999999999999,0.935,3.0,0.0511,4.118,0.0,0.074,121.999,4.0,0.802
18233,18233,62.0,189836.0,0.00418,0.701,0.833,0.0,0.346,6.586,0.0,0.05,122.034,4.0,0.206
18234,18234,53.0,228000.0,0.138,0.933,0.819,0.0,0.743,7.337,1.0,0.133,124.996,4.0,0.801
18235,18235,67.0,194991.0,0.0107,0.585,0.856,0.0,0.0629,5.647,0.0,0.0584,128.054,4.0,0.165
18236,18236,59.0,190278.0,0.197,0.431,0.806,11.0,0.348,4.788,0.0,0.0374,114.057,4.0,0.146
18237,18237,31.0,208500.0,0.00182,0.662,0.762,0.0,0.0578,6.168,1.0,0.083,160.028,4.0,0.289
18238,18238,43.0,207613.0,0.0349,0.67,0.586,7.0,0.0977,6.041,1.0,0.033,101.057,4.0,0.452
18239,18239,70.0,192731.0,0.0308,0.518,0.724,8.0,0.116,6.327,1.0,0.0839,121.884,4.0,0.334
18240,18240,71.0,231267.0,0.628,0.463,0.427,8.0,0.0911,9.799,0.0,0.0549,116.059,4.0,0.231
18241,18241,44.0,204426.0,0.304,0.6829999999999999,0.388,0.0,0.089,8.041,0.0,0.0305,110.022,4.0,0.525
18242,18242,27.0,218053.0,0.242,0.737,0.583,4.0,0.404,7.558,0.0,0.438,91.999,4.0,0.392
18243,18243,32.0,231383.0,0.216,0.584,0.739,2.0,0.188,4.72,1.0,0.0435,104.884,4.0,0.351
18244,18244,53.0,228855.0,0.0359,0.716,0.657,11.0,0.0817,5.877,0.0,0.0881,124.996,4.0,0.433
18245,18245,7.0,271357.0,0.0583,0.379,0.732,9.0,0.143,6.898,0.0,0.0659,119.779,4.0,0.398
18246,18246,60.0,171013.0,0.00128,0.596,0.789,1.0,0.0981,5.585,0.0,0.045,111.034,4.0,0.399
18247,18247,45.0,205453.0,0.0296,0.795,0.814,9.0,0.0569,2.924,0.0,0.0331,123.985,3.0,0.62
18248,18248,0.0,333967.0,0.586,0.332,0.391,6.0,0.104,7.524,0.0,0.043,149.722,4.0,0.0692
18249,18249,48.0,219649.0,0.386,0.77,0.455,7.0,0.115,5.551,1.0,0.0344,115.989,4.0,0.226
18250,18250,54.0,275586.0,0.122,0.5670000000000001,0.853,1.0,0.136,4.605,0.0,0.0682,119.964,4.0,0.27
18251,18251,4.0,222160.0,0.0636,0.77,0.722,10.0,0.24,6.497,0.0,0.069,104.953,4.0,0.379
18252,18252,35.0,198466.0,0.000462,0.358,0.823,7.0,0.349,3.409,0.0,0.0401,172.915,4.0,0.469
18253,18253,68.0,169012.0,0.12,0.71,0.781,7.0,0.0579,4.762,0.0,0.0536,131.916,4.0,0.546
18254,18254,45.0,216892.0,0.13,0.556,0.637,10.0,0.34,9.238,0.0,0.056,123.139,4.0,0.271
18255,18255,24.0,217106.0,0.0862,0.471,0.846,5.0,0.271,6.59,1.0,0.272,191.982,4.0,0.0717
18256,18256,6.0,187250.0,0.413,0.8270000000000001,0.419,10.0,0.115,10.329,0.0,0.112,119.974,4.0,0.227
18257,18257,33.0,218095.0,0.4270000000000001,0.705,0.729,8.0,0.15,3.925,1.0,0.0451,126.047,4.0,0.586
18258,18258,64.0,199948.0,0.153,0.752,0.645,7.0,0.229,8.594,1.0,0.0307,119.973,4.0,0.425
18259,18259,91.0,146520.0,0.0172,0.797,0.533,0.0,0.103,9.74,0.0,0.0412,131.036,4.0,0.329
18260,18260,65.0,157004.0,0.0754,0.5720000000000001,0.713,5.0,0.226,4.826,1.0,0.0406,89.996,4.0,0.559
18261,18261,73.0,181509.0,0.42,0.71,0.662,10.0,0.0723,5.947,0.0,0.175,130.037,4.0,0.755
18262,18262,51.0,198200.0,0.0524,0.645,0.799,1.0,0.265,5.557,0.0,0.115,146.892,4.0,0.782
18263,18263,57.0,231130.0,0.136,0.711,0.684,7.0,0.108,7.456,1.0,0.0537,135.555,4.0,0.274
18264,18264,0.0,229306.0,0.557,0.445,0.342,0.0,0.118,9.686,1.0,0.146,93.721,5.0,0.298
18265,18265,9.0,271533.0,0.00389,0.4320000000000001,0.947,2.0,0.0777,5.442,1.0,0.0945,147.97,4.0,0.382
18266,18266,54.0,197333.0,0.44,0.75,0.694,2.0,0.0881,5.876,1.0,0.0342,106.017,4.0,0.656
18267,18267,1.0,183287.0,0.65,0.563,0.463,9.0,0.0967,9.249,0.0,0.4,149.571,4.0,0.276
